timestamp,rsd_wd,rsd_ws,rsd_ti,z28_n,z28_wd,z28_ws,z28_ti,z29_n,z29_wd,z29_ws,z29_ti
12/25/16 08:00,262.83099999999996,7.1154,6.37771594,10800.0,270.4987818,7.431047487000001,4.251128181,10800.0,270.150415,7.181664962999999,4.9328534710000005
12/25/16 08:10,258.1995,5.4973,21.72157241,10800.0,264.7184761,5.587606145,15.02152409,10801.0,264.481323,5.399719332999999,13.69975485
12/25/16 08:20,250.0268,5.13,16.22417154,10801.0,257.2402136,5.518079722,10.37882247,10800.0,256.6029483,5.472391087999999,9.457274753
12/25/16 08:30,261.0674,5.1105,7.095196165,10800.0,267.1457725,5.3521100839999995,5.877702267999999,10801.0,266.5954258,5.213154476000001,6.363251114
12/25/16 08:40,264.0224,6.0972,6.234009052999999,10801.0,271.6197042,6.506551207,6.417649244,10800.0,271.3071305,6.25953511,6.234489305
12/25/16 08:50,259.7034,6.065,3.747732894,10800.0,266.48281569999995,6.2255207089999995,2.8832900510000004,10801.0,265.7578693,6.083582355,3.0375304389999997
12/25/16 09:00,265.4391,5.6812,7.012602971000001,10800.0,272.3115692,5.884269592000001,5.96364291,10800.0,272.1531208,5.644029456,6.483285652999999
12/25/16 09:10,262.2544,5.1891,8.97650845,10800.0,269.198083,5.19165708,5.285664377,10800.0,268.879138,5.035749073,5.86428954
12/25/16 09:20,258.0418,4.593,8.351839756,10803.0,262.9321774,4.753324575,5.488608344,10803.0,262.1081742,4.630787701,5.1675158869999995
12/25/16 09:30,261.2466,4.9406,11.26381411,10800.0,268.5268332,5.025829021,6.372068554,10801.0,268.02988500000004,4.891043423,6.014745642
12/25/16 09:40,264.8671,5.313,8.801054018,10800.0,272.65716769999995,5.57828214,5.995973386,10800.0,272.51351939999995,5.395775225,5.874511008
12/25/16 09:50,265.8604,5.7878,6.304640796,10800.0,273.2045439,5.973344674,3.3416634689999998,10800.0,273.3560422,5.770724095,3.743442808
